time,Force,Displacement
        27.4000,  -3.720170,    0.214,
        27.4500,  -3.716010,    0.215,
        27.5000,  -3.711680,    0.216,
        27.5500,  -3.707534,    0.217,
        27.6000,  -3.703368,    0.219,
        27.6500,  -3.699205,    0.220,
        27.7000,  -3.695115,    0.221,
        27.7500,  -3.690900,    0.222,
        27.8000,  -3.686775,    0.223,
        27.8500,  -3.682642,    0.224,
        27.9000,  -3.678458,    0.225,
        27.9500,  -3.674350,    0.226,
        28.0000,  -3.670174,    0.227,
        28.0500,  -3.665949,    0.228,
        28.1000,  -3.661674,    0.229,
        28.1500,  -3.657519,    0.230,
        28.2000,  -3.653405,    0.232,
        28.2500,  -3.649193,    0.232,
        28.3000,  -3.645122,    0.234,
        28.3500,  -3.640922,    0.235,
        28.4000,  -3.636773,    0.236,
        28.4500,  -3.632644,    0.237,
        28.5000,  -3.628454,    0.238,
        28.5500,  -3.624353,    0.239,
        28.6000,  -3.620146,    0.240,
        28.6500,  -3.615820,    0.241,
        28.7000,  -3.611664,    0.243,
        28.7500,  -3.607533,    0.245,
        28.8000,  -3.603392,    0.245,
        28.8500,  -3.599229,    0.247,
        28.9000,  -3.595078,    0.247,
        28.9500,  -3.590906,    0.249,
        29.0000,  -3.586812,    0.249,
        29.0500,  -3.582591,    0.251,
        29.1000,  -3.578481,    0.252,
        29.1500,  -3.574319,    0.253,
        29.2000,  -3.570101,    0.255,
        29.2500,  -3.565807,    0.256,
        29.3000,  -3.561679,    0.257,
        29.3500,  -3.557514,    0.258,
        29.4000,  -3.553380,    0.259,
        29.4500,  -3.549200,    0.261,
        29.5000,  -3.545055,    0.262,
        29.5500,  -3.540901,    0.264,
        29.6000,  -3.536760,    0.264,
        29.6500,  -3.532617,    0.266,
        29.7000,  -3.528468,    0.267,
        29.7500,  -3.524310,    0.268,
        29.8000,  -3.519983,    0.270,
        29.8500,  -3.515796,    0.271,
        29.9000,  -3.511655,    0.272,
        29.9500,  -3.507495,    0.274,
        30.0000,  -3.503370,    0.275,
        30.0500,  -3.499210,    0.276,
        30.1000,  -3.495030,    0.277,
        30.1500,  -3.490905,    0.278,
        30.2000,  -3.486798,    0.280,
        30.2500,  -3.482571,    0.282,
        30.3000,  -3.478457,    0.283,
        30.3500,  -3.474240,    0.284,
        30.4000,  -3.469952,    0.285,
        30.4500,  -3.465799,    0.287,
        30.5000,  -3.461623,    0.287,
        30.5500,  -3.457517,    0.289,
        30.6000,  -3.453345,    0.290,
        30.6500,  -3.449156,    0.292,
        30.7000,  -3.445083,    0.293,
        30.7500,  -3.440864,    0.295,
        30.8000,  -3.436746,    0.296,
        30.8500,  -3.432599,    0.297,
        30.9000,  -3.428416,    0.299,
        30.9500,  -3.424194,    0.300,
        31.0000,  -3.419945,    0.301,
        31.0500,  -3.415800,    0.303,
        31.1000,  -3.411647,    0.304,
        31.1500,  -3.407483,    0.306,
        31.2000,  -3.403372,    0.308,
        31.2500,  -3.399171,    0.309,
        31.3000,  -3.395046,    0.310,
        31.3500,  -3.390882,    0.312,
        31.4000,  -3.386718,    0.313,
        31.4500,  -3.382597,    0.314,
        31.5000,  -3.378424,    0.316,
        31.5500,  -3.374096,    0.318,
        31.6000,  -3.369930,    0.320,
        31.6500,  -3.365785,    0.321,
        31.7000,  -3.361636,    0.322,
        31.7500,  -3.357471,    0.323,
        31.8000,  -3.353356,    0.325,
        31.8500,  -3.349189,    0.326,
        31.9000,  -3.344997,    0.327,
        31.9500,  -3.340882,    0.328,
        32.0000,  -3.336737,    0.330,
        32.0500,  -3.332579,    0.332,
        32.1000,  -3.328398,    0.333,
        32.1500,  -3.324100,    0.335,
        32.2000,  -3.319952,    0.336,
        32.2500,  -3.315778,    0.337,
        32.3000,  -3.311623,    0.339,
        32.3500,  -3.307467,    0.341,
        32.4000,  -3.303347,    0.342,
        32.4500,  -3.299177,    0.344,
        32.5000,  -3.295026,    0.346,
        32.5500,  -3.290861,    0.347,
        32.6000,  -3.286713,    0.349,
        32.6500,  -3.282576,    0.350,
        32.7000,  -3.278364,    0.352,
        32.7500,  -3.274086,    0.354,
        32.8000,  -3.269928,    0.356,
        32.8500,  -3.265765,    0.358,
        32.9000,  -3.261638,    0.359,
        32.9500,  -3.257506,    0.360,
        33.0000,  -3.253304,    0.362,
        33.0500,  -3.249196,    0.363,
        33.1000,  -3.245022,    0.365,
        33.1500,  -3.240879,    0.367,
        33.2000,  -3.236757,    0.369,
        33.2500,  -3.232590,    0.371,
        33.3000,  -3.228325,    0.373,
        33.3500,  -3.224067,    0.374,
        33.4000,  -3.219937,    0.376,
        33.4500,  -3.215773,    0.378,
        33.5000,  -3.211632,    0.379,
        33.5500,  -3.207502,    0.381,
        33.6000,  -3.203339,    0.383,
        33.6500,  -3.199173,    0.385,
        33.7000,  -3.195056,    0.387,
        33.7500,  -3.190874,    0.388,
        33.8000,  -3.186731,    0.390,
        33.8500,  -3.182578,    0.392,
        33.9000,  -3.178312,    0.394,
        33.9500,  -3.174043,    0.396,
        34.0000,  -3.169959,    0.398,
        34.0500,  -3.165777,    0.400,
        34.1000,  -3.161639,    0.401,
        34.1500,  -3.157495,    0.403,
        34.2000,  -3.153327,    0.405,
        34.2500,  -3.149203,    0.407,
        34.3000,  -3.145031,    0.409,
        34.3500,  -3.140856,    0.411,
        34.4000,  -3.136739,    0.413,
        34.4500,  -3.132563,    0.415,
        34.5000,  -3.128302,    0.417,
        34.5500,  -3.124080,    0.419,
        34.6000,  -3.119948,    0.421,
        34.6500,  -3.115780,    0.423,
        34.7000,  -3.111643,    0.425,
        34.7500,  -3.107493,    0.427,
        34.8000,  -3.103326,    0.429,
        34.8500,  -3.099199,    0.431,
        34.9000,  -3.095031,    0.433,
        34.9500,  -3.090884,    0.435,
        35.0000,  -3.086743,    0.436,
