Time,Displacement,Force
        28.7000,  -3.611860,    0.397,
        28.7500,  -3.607692,    0.398,
        28.8000,  -3.603575,    0.400,
        28.8500,  -3.599415,    0.400,
        28.9000,  -3.595238,    0.402,
        28.9500,  -3.591104,    0.403,
        29.0000,  -3.586929,    0.404,
        29.0500,  -3.582806,    0.405,
        29.1000,  -3.578635,    0.407,
        29.1500,  -3.574474,    0.408,
        29.2000,  -3.570281,    0.409,
        29.2500,  -3.565972,    0.411,
        29.3000,  -3.561858,    0.412,
        29.3500,  -3.557680,    0.413,
        29.4000,  -3.553538,    0.414,
        29.4500,  -3.549389,    0.415,
        29.5000,  -3.545257,    0.417,
        29.5500,  -3.541080,    0.418,
        29.6000,  -3.536954,    0.419,
        29.6500,  -3.532779,    0.421,
        29.7000,  -3.528628,    0.422,
        29.7500,  -3.524488,    0.423,
        29.8000,  -3.520167,    0.425,
        29.8500,  -3.515990,    0.426,
        29.9000,  -3.511813,    0.428,
        29.9500,  -3.507686,    0.428,
        30.0000,  -3.503558,    0.430,
        30.0500,  -3.499379,    0.431,
        30.1000,  -3.495199,    0.433,
        30.1500,  -3.491062,    0.434,
        30.2000,  -3.486898,    0.436,
        30.2500,  -3.482777,    0.437,
        30.3000,  -3.478621,    0.438,
        30.3500,  -3.474426,    0.440,
        30.4000,  -3.470128,    0.441,
        30.4500,  -3.465958,    0.442,
        30.5000,  -3.461827,    0.444,
        30.5500,  -3.457656,    0.445,
        30.6000,  -3.453501,    0.446,
        30.6500,  -3.449375,    0.449,
        30.7000,  -3.445200,    0.450,
        30.7500,  -3.441090,    0.451,
        30.8000,  -3.436891,    0.452,
        30.8500,  -3.432760,    0.453,
        30.9000,  -3.428584,    0.455,
        30.9500,  -3.424345,    0.457,
        31.0000,  -3.420109,    0.458,
        31.0500,  -3.415931,    0.459,
        31.1000,  -3.411779,    0.460,
        31.1500,  -3.407663,    0.461,
        31.2000,  -3.403476,    0.463,
        31.2500,  -3.399355,    0.464,
        31.3000,  -3.395197,    0.465,
        31.3500,  -3.391031,    0.466,
        31.4000,  -3.386897,    0.467,
        31.4500,  -3.382732,    0.470,
        31.5000,  -3.378602,    0.471,
        31.5500,  -3.374282,    0.472,
        31.6000,  -3.370097,    0.474,
        31.6500,  -3.365921,    0.475,
        31.7000,  -3.361820,    0.476,
        31.7500,  -3.357642,    0.478,
        31.8000,  -3.353524,    0.479,
        31.8500,  -3.349326,    0.480,
        31.9000,  -3.345184,    0.482,
        31.9500,  -3.341037,    0.484,
        32.0000,  -3.336913,    0.485,
        32.0500,  -3.332731,    0.486,
        32.1000,  -3.328557,    0.488,
        32.1500,  -3.324245,    0.489,
        32.2000,  -3.320115,    0.491,
        32.2500,  -3.315923,    0.493,
        32.3000,  -3.311813,    0.493,
        32.3500,  -3.307630,    0.495,
        32.4000,  -3.303489,    0.497,
        32.4500,  -3.299317,    0.498,
        32.5000,  -3.295165,    0.499,
        32.5500,  -3.291067,    0.500,
        32.6000,  -3.286891,    0.501,
        32.6500,  -3.282722,    0.503,
        32.7000,  -3.278536,    0.505,
        32.7500,  -3.274245,    0.507,
        32.8000,  -3.270120,    0.508,
        32.8500,  -3.265946,    0.509,
        32.9000,  -3.261774,    0.511,
        32.9500,  -3.257649,    0.512,
        33.0000,  -3.253461,    0.514,
        33.0500,  -3.249341,    0.515,
        33.1000,  -3.245183,    0.516,
        33.1500,  -3.241039,    0.518,
        33.2000,  -3.236886,    0.520,
        33.2500,  -3.232699,    0.520,
        33.3000,  -3.228519,    0.520,
        33.3500,  -3.224205,    0.522,
        33.4000,  -3.220096,    0.524,
        33.4500,  -3.215930,    0.525,
        33.5000,  -3.211806,    0.526,
        33.5500,  -3.207653,    0.528,
        33.6000,  -3.203497,    0.530,
        33.6500,  -3.199350,    0.532,
        33.7000,  -3.195200,    0.533,
        33.7500,  -3.191044,    0.535,
        33.8000,  -3.186884,    0.536,
        33.8500,  -3.182752,    0.538,
        33.9000,  -3.178451,    0.539,
        33.9500,  -3.174268,    0.541,
        34.0000,  -3.170085,    0.543,
        34.0500,  -3.165954,    0.545,
        34.1000,  -3.161782,    0.547,
        34.1500,  -3.157646,    0.548,
        34.2000,  -3.153485,    0.549,
        34.2500,  -3.149348,    0.551,
        34.3000,  -3.145172,    0.553,
        34.3500,  -3.141063,    0.554,
        34.4000,  -3.136893,    0.556,
        34.4500,  -3.132731,    0.558,
        34.5000,  -3.128458,    0.560,
        34.5500,  -3.124244,    0.562,
        34.6000,  -3.120104,    0.564,
        34.6500,  -3.115930,    0.565,
        34.7000,  -3.111761,    0.566,
        34.7500,  -3.107664,    0.568,
        34.8000,  -3.103499,    0.570,
        34.8500,  -3.099352,    0.572,
        34.9000,  -3.095197,    0.573,
        34.9500,  -3.091060,    0.575,
        35.0000,  -3.086887,    0.577,
        35.0500,  -3.082737,    0.579,
        35.1000,  -3.078480,    0.581,
        35.1500,  -3.074245,    0.583,
        35.2000,  -3.070088,    0.585,
        35.2500,  -3.065924,    0.587,
        35.3000,  -3.061784,    0.589,
        35.3500,  -3.057653,    0.590,
        35.4000,  -3.053498,    0.592,
        35.4500,  -3.049327,    0.594,
        35.5000,  -3.045205,    0.596,
        35.5500,  -3.041026,    0.598,
        35.6000,  -3.036890,    0.600,
        35.6500,  -3.032718,    0.601,
        35.7000,  -3.028490,    0.603,
        35.7500,  -3.024225,    0.605,
        35.8000,  -3.020067,    0.606,
        35.8500,  -3.015902,    0.607,
        35.9000,  -3.011792,    0.609,
        35.9500,  -3.007604,    0.610,
        36.0000,  -3.003466,    0.611,
        36.0500,  -2.999301,    0.612,
        36.1000,  -2.995168,    0.614,
        36.1500,  -2.991067,    0.616,
        36.2000,  -2.986875,    0.618,
        36.2500,  -2.982712,    0.619,
        36.3000,  -2.978497,    0.621,
        36.3500,  -2.974166,    0.623,
        36.4000,  -2.970063,    0.625,
        36.4500,  -2.965915,    0.627,
        36.5000,  -2.961765,    0.629,
        36.5500,  -2.957625,    0.631,
        36.6000,  -2.953458,    0.633,
